Date,Armii Krajowej,Bora-Komorowskiego,Bulwary,Dworzec Główny,Grzegórzecka,Kamieńskiego,Klimeckiego,Kopernika,Kotlarska,Mogilska,Monte Cassino,Niepołomska,Nowohucka,Smoleńsk,Tyniecka,Wadowicka,Wielicka
2022/01/04,264,260,482,737,741,271,486,958,846,1120,674,147,178,487,279,540,531
2022/01/05,171,191,312,613,623,199,355,705,663,809,479,87,141,388,173,415,382
2022/01/06,113,147,245,307,426,96,179,406,342,369,298,146,92,234,210,177,188
2022/01/07,109,143,261,420,472,182,239,537,472,504,374,104,100,293,255,319,280
2022/01/08,104,115,206,275,431,96,177,384,319,393,296,117,98,219,176,265,194
2022/01/09,146,145,449,342,471,129,225,449,387,430,391,259,99,271,449,229,252
2022/01/10,225,210,365,697,666,188,390,848,775,920,505,75,177,478,220,484,426
2022/01/11,241,258,396,736,770,216,428,987,890,1031,564,122,154,547,257,482,459
2022/01/12,186,223,379,722,766,233,448,961,825,976,576,96,170,467,235,571,429
2022/01/13,250,252,430,754,798,223,453,1050,919,1083,572,132,160,574,277,473,489
2022/01/14,182,204,327,636,695,225,366,860,789,896,512,73,149,462,212,472,405
2022/01/15,189,193,486,397,597,193,281,562,512,618,427,275,150,370,436,308,294
2022/01/16,155,144,428,344,478,136,250,452,454,472,347,253,144,249,436,246,225
2022/01/17,109,115,158,412,426,114,225,508,458,512,277,26,60,242,144,320,216
2022/01/18,173,177,199,532,582,166,318,756,631,736,415,48,118,373,207,368,335
2022/01/19,173,235,355,668,697,185,380,935,759,964,464,134,168,449,197,395,382
2022/01/20,136,152,157,523,590,145,301,744,571,727,385,55,130,387,181,367,270
2022/01/21,104,109,108,451,488,101,202,591,458,589,312,36,86,295,151,228,206
2022/01/22,63,62,75,172,326,67,100,266,199,288,122,51,54,169,99,51,120
2022/01/23,60,60,120,223,328,47,120,309,236,275,159,57,50,172,104,113,103
2022/01/24,134,176,208,476,563,140,246,664,538,703,389,93,132,360,132,266,308
2022/01/25,143,163,197,525,575,125,292,709,553,695,382,55,125,374,146,303,287
2022/01/26,132,142,208,558,647,155,300,701,568,690,365,62,127,360,129,350,275
2022/01/27,141,146,204,577,652,144,323,716,620,696,370,81,136,405,185,341,306
2022/01/28,70,106,157,380,503,98,179,519,475,526,294,50,85,266,84,234,226
2022/01/29,76,130,289,294,522,107,199,471,379,429,289,144,102,276,283,215,223
2022/01/30,33,51,65,225,352,38,69,251,204,195,175,10,26,136,36,96,97
2022/01/31,195,201,312,638,718,173,338,759,692,781,471,120,135,478,218,392,351
2022/02/01,146,185,342,639,676,179,390,812,693,870,503,86,134,435,226,411,402
2022/02/02,117,133,181,476,529,141,265,538,509,647,335,53,82,340,120,307,226
2022/02/03,148,253,395,670,710,177,340,791,677,858,501,106,163,385,253,455,333
2022/02/04,182,246,388,631,851,198,407,780,857,890,594,69,173,483,230,443,424
2022/02/05,145,166,334,396,573,139,194,493,422,461,406,153,139,288,266,278,236
2022/02/06,77,98,231,320,529,96,152,380,375,373,308,146,69,229,171,207,155
2022/02/07,138,178,254,559,634,158,290,599,563,680,408,114,116,346,156,351,273
2022/02/08,204,207,361,628,744,222,349,802,704,880,514,84,188,460,241,463,405
2022/02/09,197,244,408,712,795,249,416,891,854,995,555,89,200,439,249,496,399
2022/02/10,320,373,733,806,969,448,609,1120,1088,1307,775,115,264,504,639,581,610
2022/02/11,171,212,341,554,757,233,361,737,786,863,536,60,152,424,181,449,379
2022/02/12,217,231,660,497,740,275,348,606,653,699,540,173,227,353,661,331,330
2022/02/13,306,322,1123,468,690,288,447,711,673,787,750,151,265,362,1222,306,370
2022/02/14,358,426,757,782,938,432,553,1110,1011,1251,766,90,304,542,631,596,604
2022/02/15,328,447,846,873,983,465,616,1258,1183,1410,888,96,337,601,718,721,687
2022/02/16,338,454,847,902,944,432,644,1205,1189,1425,895,313,306,552,638,663,634
2022/02/17,121,183,267,536,661,171,285,653,644,731,383,43,133,629,129,457,321
2022/02/18,301,369,705,826,925,367,588,1095,972,1180,729,267,271,563,468,579,562
2022/02/19,116,140,330,384,589,168,227,443,443,503,409,132,107,316,242,304,236
2022/02/20,127,140,380,373,612,98,199,515,480,489,372,189,110,321,299,193,215
2022/02/21,197,212,355,623,765,181,344,805,716,901,474,85,149,465,222,437,374
2022/02/22,237,310,506,791,890,304,457,1093,955,1171,682,164,218,556,333,588,490
2022/02/23,218,245,421,762,892,237,451,905,880,1114,608,143,192,447,258,491,446
2022/02/24,426,498,1076,1034,1044,547,670,1433,1291,1699,1066,473,371,632,864,730,734
2022/02/25,242,300,544,768,855,295,492,1059,954,1166,646,163,226,524,325,722,477
2022/02/26,207,226,518,469,600,207,277,692,560,686,483,246,153,350,432,313,316
2022/02/27,261,211,662,464,653,242,380,775,636,707,581,355,158,360,753,294,329
2022/02/28,290,311,483,845,870,345,522,1084,1018,1203,698,149,215,610,343,564,568
2022/03/01,304,337,624,874,1010,362,615,1294,1099,1444,847,226,258,635,501,642,660
2022/03/02,307,404,721,941,997,325,612,1359,1094,1438,863,273,280,618,495,629,652
2022/03/03,345,398,662,949,1026,409,670,1352,1134,1441,859,265,283,628,479,716,699
2022/03/04,209,237,425,711,860,250,502,1008,894,1089,641,118,184,527,276,540,483
2022/03/05,158,175,344,481,628,187,227,559,495,580,432,143,175,336,285,309,270
2022/03/06,135,155,366,436,620,126,220,562,485,535,374,209,94,293,282,270,242
2022/03/07,275,331,488,845,957,317,523,1186,972,1220,695,145,221,590,314,729,522
2022/03/08,303,351,613,947,1078,331,601,1310,1055,1477,864,206,282,638,467,717,631
2022/03/09,304,345,528,892,968,339,512,1171,1086,1322,762,155,248,654,409,672,561
2022/03/10,351,417,636,984,1019,404,609,1337,1203,1486,905,207,317,660,493,701,629
2022/03/11,290,314,563,867,1029,324,583,1208,1050,1250,804,198,244,627,425,590,573
2022/03/12,288,323,899,642,786,348,441,908,760,941,739,519,278,385,957,454,452
2022/03/13,425,368,1442,601,798,397,633,1013,929,1063,883,901,319,441,1457,414,576
2022/03/14,529,555,1159,1092,1246,581,844,1588,1543,1913,1252,569,490,764,1043,858,966
2022/03/15,624,695,1445,1341,1361,671,1038,1940,1773,2208,1467,679,568,859,1296,961,1099
2022/03/16,478,561,1031,1253,1251,566,865,1735,1505,1966,1286,403,425,802,812,957,889
2022/03/17,597,608,1083,1306,1310,684,932,1837,1682,2106,1274,416,429,811,877,1028,994
2022/03/18,506,542,1084,1217,1314,591,817,1652,1562,1861,1203,450,394,776,861,1146,863
2022/03/19,431,409,1204,666,927,481,592,1118,953,1147,979,613,288,525,1213,477,621
2022/03/20,565,473,1582,758,1032,557,652,1196,1097,1336,1280,1111,345,602,1965,486,730
2022/03/21,638,741,1317,1295,1371,674,951,1792,1717,2134,1337,571,509,864,1012,1749,1087
2022/03/22,807,890,1758,1557,1579,926,1196,2275,2060,2703,1619,825,664,931,1511,1172,1369
2022/03/23,1005,994,2464,1818,1788,1075,1519,2474,2452,2980,2076,1190,826,1029,2190,1757,1556
2022/03/24,791,919,1880,1707,1625,969,1342,2482,2356,2913,1915,930,716,1000,1593,1492,1420
2022/03/25,752,820,1836,1559,1672,874,1237,2127,2108,2553,1731,855,608,933,1569,1230,1309
2022/03/26,658,717,2129,886,1196,791,915,1374,1312,1621,1455,1062,609,629,2265,756,885
2022/03/27,845,695,2652,863,1171,831,1066,1429,1426,1632,1581,1504,581,650,2752,626,925
2022/03/28,942,1096,2264,1693,1658,1050,1419,2505,2347,3073,1936,1150,815,1058,2029,1778,1411
2022/03/29,553,639,1078,1272,1316,630,898,1788,1591,2006,1169,429,503,855,814,1007,970
2022/03/30,510,609,1035,1257,1323,606,918,1698,1655,1972,1181,396,435,848,863,947,1037
2022/03/31,209,251,338,799,794,210,372,856,788,963,557,76,167,477,208,442,444
2022/04/01,125,150,224,588,581,124,271,615,549,658,402,52,127,362,141,301,242
2022/04/02,76,92,147,338,468,110,154,340,360,373,232,35,73,293,96,198,156
2022/04/03,127,114,302,372,552,97,186,466,402,413,338,164,87,308,294,202,187
2022/04/04,383,451,704,1068,1017,408,601,1338,1254,1637,882,252,284,657,519,747,740
2022/04/05,248,305,390,816,833,258,426,1025,872,1138,650,97,198,498,279,587,509
2022/04/06,565,642,1214,1356,1363,629,961,1862,1698,2217,1409,491,505,849,941,977,1024
2022/04/07,880,930,1850,1625,1656,961,1273,2404,2235,2840,1832,975,687,984,1556,1218,1371
2022/04/08,510,589,924,1250,1391,598,797,1672,1511,1864,1189,361,444,853,673,926,1004
2022/04/09,199,183,423,479,663,186,263,602,570,594,416,161,181,306,248,317,287
2022/04/10,350,329,838,552,810,326,404,874,788,981,746,501,237,448,817,399,429
2022/04/11,472,478,755,1173,1156,529,735,1545,1479,1822,1078,244,341,735,592,870,844
2022/04/12,801,852,1789,1608,1598,903,1261,2283,2201,2761,1731,832,668,1005,1469,1292,1307
2022/04/13,979,973,2342,1779,1850,1039,1514,2686,2705,3138,2095,1100,728,1161,1942,1406,1559
2022/04/14,1098,1166,3043,1748,1853,1244,1730,2877,2783,3273,2333,1664,882,1157,2846,1416,1771
2022/04/15,218,265,424,576,726,253,381,748,767,840,492,154,196,485,242,397,497
2022/04/16,102,134,304,254,379,107,142,380,311,392,314,179,123,246,301,164,225
2022/04/17,203,172,574,251,302,199,222,501,376,480,458,350,141,191,753,177,244
2022/04/18,282,268,947,416,503,287,367,668,603,755,552,541,205,351,1000,281,424
2022/04/19,447,576,1113,1120,1244,633,840,1632,1614,1865,1140,493,479,731,820,910,935
2022/04/20,526,605,968,1253,1342,606,903,1820,1745,2050,1172,336,453,840,651,1010,992
2022/04/21,635,693,1125,1378,1447,718,969,1928,1877,2204,1393,411,478,842,826,1055,1034
2022/04/22,576,588,989,1299,1436,642,821,1898,1742,2161,1342,383,413,821,779,997,1022
2022/04/23,827,801,2712,1038,1233,884,1080,1765,1520,1990,1747,1495,613,650,2543,800,978
2022/04/24,381,330,790,607,875,356,493,1004,900,1048,870,615,296,403,939,459,490
2022/04/25,496,548,829,1121,1242,510,720,1596,1394,1890,1021,308,398,784,532,858,901
2022/04/26,676,746,1177,1431,1429,717,1017,1957,1857,2343,1410,486,501,943,1000,1063,1122
2022/04/27,855,996,1535,1690,1693,927,1267,2413,2211,2886,1617,743,693,1040,1145,1262,1265
2022/04/28,1085,1196,2315,1997,1893,1135,1545,2933,2707,3562,2176,1238,833,1150,1928,1471,1577
2022/04/29,1011,1060,2079,1710,1792,1085,1444,2636,2461,3120,1909,964,759,1105,1734,1335,1507
2022/04/30,939,960,2932,1074,1259,944,1176,1743,1667,2063,1955,1781,784,684,3356,819,1074
2022/05/01,1329,1101,4212,1126,1316,1123,1591,2135,2045,2377,2397,2426,762,706,5240,768,1332
2022/05/02,1193,1134,3195,1347,1505,1253,1647,2148,2210,2687,2179,1835,961,849,3754,1108,1557
2022/05/03,1351,1317,4493,1286,1566,1317,1725,2451,2178,2661,2516,2924,1052,808,4999,1029,1521
2022/05/04,1184,1500,2494,2171,2052,1387,1797,3129,3073,3828,2393,1207,1085,1189,2219,1617,1936
2022/05/05,1033,1328,2205,2077,2034,1239,1654,3049,2789,3566,2194,1097,907,1175,1889,1420,1748
2022/05/06,673,894,1443,1515,1583,804,1097,2049,1900,2407,1524,605,569,1040,1063,1063,1174
2022/05/07,1063,1017,2592,1225,1467,1030,1315,1921,1790,2266,1927,1687,822,799,2861,935,1133
2022/05/08,1831,1590,5419,1520,1895,1626,2331,3043,2830,3252,3127,3529,1257,1047,6532,1213,1726
2022/05/09,1312,1896,2786,2710,2324,1628,2120,3765,3565,4524,2773,1553,1291,1344,2527,1877,2221
2022/05/10,1840,2250,3573,3096,2685,1926,2553,4387,4206,5320,3390,1998,1563,1563,3274,2236,2570
2022/05/11,1811,2210,3770,3077,2668,1976,2699,4454,4309,5387,3463,1870,1567,1561,3142,2259,2607
2022/05/12,1581,1887,3113,2854,2497,1722,2489,4208,3958,4949,3050,1456,1285,1504,2455,2006,2290
2022/05/13,1255,1646,2483,2405,2314,1449,1957,3563,3289,4198,2550,1194,1097,1292,1925,1641,1883
2022/05/14,1225,1353,3330,1397,1795,1328,1657,2371,2295,2782,2446,2084,1019,845,3770,1185,1517
2022/05/15,1517,1488,4635,1476,1818,1429,2067,2916,2603,3071,3036,3108,1092,962,5839,1216,1583
2022/05/16,1780,2151,3412,2982,2613,1890,2603,4163,3908,4998,3283,1874,1547,1458,3058,2067,2405
2022/05/17,1384,1777,2477,2861,2409,1573,2086,3922,3605,4626,2698,1067,1255,1316,1954,1836,2200
2022/05/18,1751,2169,3452,3066,2932,1951,2644,4288,4339,5237,3317,1794,1617,1505,3106,2229,2506
2022/05/19,1826,2225,3867,3104,2848,2084,2768,4552,4289,5436,3537,1976,1578,1584,3416,2264,2672
2022/05/20,1564,1994,3200,2616,2523,1763,2388,3856,3746,4613,3051,1663,1342,1405,2766,1986,2227
2022/05/21,884,944,2339,1146,1403,956,1137,1750,1666,2069,1710,1072,669,800,2089,869,1023
2022/05/22,938,998,2513,1136,1434,896,1163,1907,1644,2209,1899,1517,626,767,2985,877,1150
2022/05/23,1507,1960,2852,2805,2676,1749,2268,3870,3629,4616,2906,1523,1370,1346,2503,2056,2225
2022/05/24,1171,1536,1984,2534,2249,1275,1809,3403,3112,4107,2281,954,1052,1177,1464,1767,1886
2022/05/25,587,870,1064,1648,1581,701,1038,2033,2003,2581,1348,335,614,821,685,1127,1148
2022/05/26,1472,1923,2961,2851,2689,1639,2173,3794,3672,4708,3008,1332,1309,1412,2395,1925,2240
2022/05/27,698,964,1177,1650,1571,802,1139,2189,1997,2546,1480,360,554,936,874,1155,1244
2022/05/28,661,730,1681,1099,1394,770,987,1475,1479,1815,1473,844,573,683,1608,814,779
2022/05/29,1291,1107,3698,1286,1651,1305,1718,2328,2087,2527,2335,2593,862,956,4595,989,1416
2022/05/30,1197,1399,2233,2381,2291,1357,1796,2999,3058,3811,2312,1071,988,1225,1871,1611,1705
2022/05/31,1754,2085,3399,3156,2889,1965,2634,4276,4289,4429,3346,1802,1544,1554,3095,2182,2521
2022/06/01,1562,1794,3083,2825,2627,1640,2395,3895,3887,4824,3140,1571,1364,1424,2516,2009,2232
2022/06/02,1322,1408,2740,2453,2361,1369,1762,3357,3151,3933,2681,1315,1038,1292,2319,1711,1734
2022/06/03,1743,2013,4078,2725,2789,1941,2597,3951,4084,4817,3484,2133,1484,1498,3541,2053,2424
2022/06/04,379,396,1352,766,1028,481,626,1122,977,1145,1268,346,309,537,668,604,610
2022/06/05,2001,1669,6088,1755,2127,1845,2764,3379,3258,3708,3949,3731,1316,1225,7419,1467,2107
2022/06/06,1680,2148,3326,3062,2807,1911,2639,4121,4143,5170,3148,1625,1559,1516,2662,2238,2428
2022/06/07,1432,1793,2747,2954,2493,1575,2194,3892,3795,4819,2838,1207,1299,1474,2144,1948,2243
2022/06/08,971,1228,1865,2046,1864,1048,1519,2651,2638,3289,1947,791,853,1034,1297,1409,1473
2022/06/09,797,963,1453,1876,1662,888,1230,2295,2280,2858,1650,546,658,923,979,1245,1330
2022/06/10,1009,1235,2014,2066,2007,1137,1459,2664,2645,3309,1975,874,870,1048,1467,1425,1438
2022/06/11,1508,1466,4324,1820,2012,1630,2107,2520,2754,3191,3081,2456,1262,1055,4539,1390,1703
2022/06/12,1782,1813,5507,1737,2126,1622,2920,2930,3142,3528,3710,3532,1447,1158,6647,1507,1986
2022/06/13,918,1266,1653,2086,1922,1095,1522,2696,2633,3238,1755,618,770,1025,1034,1404,1539
2022/06/14,1515,1787,2888,2931,2662,1749,2246,3955,3845,4869,2970,1208,1299,1344,2244,2179,2219
2022/06/15,1585,1900,3344,2928,2840,1894,2471,3860,3936,4848,3181,1499,1377,1557,2714,2205,2331
2022/06/16,1190,1098,3771,1103,1394,1150,1719,1875,2072,2145,2448,2311,871,740,4325,988,1251
2022/06/17,975,1043,2552,1491,1786,1109,1372,2128,2203,2710,2000,1121,815,924,2138,1294,1318
2022/06/18,1298,1312,4036,1452,1768,1432,2022,2030,2477,2625,2642,2067,1105,891,4212,1191,1453
2022/06/19,1187,1121,3862,1357,1588,930,2401,2043,2448,2468,2534,2318,1009,808,4218,1067,1433
2022/06/20,1055,1368,1888,2201,2218,1294,1802,3012,2959,3517,2097,732,956,1196,1505,1598,1681
2022/06/21,1321,1672,2574,2775,2548,1484,2128,3669,3574,4488,2759,950,1155,1398,1782,1981,2004
2022/06/22,1833,2230,3932,3153,2998,2048,2776,4291,4439,5227,3531,1815,1645,1491,3273,2391,2549
2022/06/23,1683,2162,3797,3255,3043,1966,2879,4293,4606,5217,3715,1678,1648,1584,3095,2275,2500
2022/06/24,1547,1857,3483,2591,2691,1674,2555,3611,3949,4408,3264,1611,1308,1371,2790,2030,2261
2022/06/25,1244,1357,3545,1565,1872,1346,2196,2252,2507,2758,2760,1680,1118,1008,3399,1190,1546
2022/06/26,1367,1359,4219,1604,1824,1276,2418,2340,2641,2729,2822,2248,1136,897,4273,1271,1556
2022/06/27,1683,1996,3452,2933,2867,1772,2871,3984,4185,4663,3229,1472,1443,1385,2600,2188,2385
2022/06/28,1494,1882,2981,2847,2657,1606,2281,3683,3835,4543,2905,1350,1383,1319,2228,2178,2252
2022/06/29,1452,1963,3087,2957,2776,1757,2595,3820,4203,4702,2987,1347,1448,1367,2350,2170,2345
2022/06/30,1445,1750,3298,2889,2723,1674,2695,3712,4136,4492,3064,1364,1369,1386,2287,2090,2234
2022/07/01,1190,1499,2584,2404,2344,1325,2206,3075,3414,3689,2523,1063,1069,1265,1952,1753,1863
2022/07/02,832,905,2466,1162,1578,937,1237,1649,1794,1967,1846,1146,699,733,2167,1073,1013
2022/07/03,1674,1434,5103,1475,1824,1490,2909,2523,2852,2851,3273,3077,1092,990,6180,2017,1759
2022/07/04,1634,2031,3479,2868,2734,1779,2818,3842,4110,4650,3148,1671,1484,1403,2805,2212,2329
2022/07/05,437,528,990,1209,1211,572,820,1390,1437,1746,1067,390,399,634,581,883,807
2022/07/06,1116,1368,2530,2222,2294,1152,1766,2888,3141,3684,2239,1064,932,1102,1573,1735,1731
2022/07/07,1315,1722,3047,2599,2676,1662,2232,3481,3778,4333,2921,1408,1252,1286,2414,1985,2243
2022/07/08,658,797,1132,1536,1475,712,1009,1872,1821,2373,1345,400,533,801,777,1104,1146
2022/07/09,1070,1031,2880,1303,1609,1208,1671,1945,1904,2241,1989,1547,859,848,3079,1252,1174
2022/07/10,965,969,2682,1155,1440,724,1428,1768,1754,1978,1820,1270,612,698,2554,973,1070
2022/07/11,700,889,1258,1726,1561,780,1121,1986,2011,2507,1500,388,575,925,747,1145,1119
2022/07/12,957,1134,1871,2251,1926,1080,1561,2565,2656,3382,1856,680,846,992,1192,1488,1550
2022/07/13,1600,1908,3728,2911,2788,1890,2777,4023,4280,5016,3202,1818,1455,1345,3120,2182,2356
2022/07/14,1255,1434,2676,2468,2464,1395,1998,3191,3368,3992,2471,969,1145,1125,1904,1759,1929
2022/07/15,1352,1703,3088,2362,2420,1590,2141,3271,3424,3957,2763,1307,1196,1250,2623,1907,2006
2022/07/16,877,977,2653,1308,1574,1061,1454,1838,1809,2232,2013,1439,782,728,3104,1348,1127
2022/07/17,1437,1225,4501,1422,1873,1439,1944,2339,2432,2806,2737,2386,922,922,5310,1242,1514
2022/07/18,1604,1931,3365,2811,2625,1766,2513,3449,3786,4555,2981,1531,1415,1317,2916,2109,2297
2022/07/19,1741,1949,3822,3152,2764,1848,2874,3942,4269,4878,3297,1656,1518,1352,3176,2214,2397
2022/07/20,1564,1857,3672,2935,2799,1854,3038,3676,4314,4611,3232,1676,1574,1326,2815,2345,2341
2022/07/21,1527,1873,3493,2985,2698,1777,2805,3580,4154,4453,3048,1565,1427,1296,2617,1983,2271
2022/07/22,1306,1607,2963,2498,2434,1411,2312,3060,3348,3833,2678,1288,1142,1262,2290,1998,1986
2022/07/23,651,727,1895,1021,1337,707,1315,1384,1696,1709,1540,907,651,581,1883,1190,920
2022/07/24,1550,1299,4568,1587,1878,1144,2292,2282,2507,2747,2887,2716,955,867,5310,1509,1658
2022/07/25,1576,1897,3462,2828,2694,1721,2646,3482,3842,4520,3118,1594,1440,1301,2869,2048,2269
2022/07/26,857,1071,1546,1968,1822,967,1349,2267,2431,2954,1750,433,715,913,966,1330,1361
2022/07/27,1631,1824,3536,2902,2654,1811,2584,3624,3957,4645,3040,1757,1401,1319,3110,2146,2315
2022/07/28,1610,1829,3719,2780,2826,1813,2683,3710,4098,4597,3120,1797,1412,1388,3224,2043,2412
2022/07/29,1109,1298,2348,2183,2061,1221,1812,2698,2833,3411,2091,1072,903,1057,1898,1559,1741
2022/07/30,413,518,1141,819,1041,464,644,977,971,1149,846,594,418,412,947,682,617
2022/07/31,137,128,264,390,519,78,212,414,404,460,335,74,93,275,151,220,179
2022/08/01,1406,1760,3014,2584,2492,1724,2295,3388,3584,4355,2797,1656,1294,1238,2769,2055,2234
2022/08/02,1433,1642,3236,2520,2476,1560,2233,3172,3496,3961,2696,1553,1296,1212,2629,1910,2076
2022/08/03,1786,1914,3991,2956,2819,1928,2836,3886,4305,4912,3379,1886,1613,1262,3507,2271,2569
2022/08/04,1608,1801,3826,2773,2822,1697,2734,3627,4167,4667,3209,1676,1439,1321,3014,2185,2398
2022/08/05,1626,1566,3405,2460,2559,1590,2704,3264,3613,4301,2912,1430,1289,1096,2717,2043,2179
2022/08/06,650,585,1468,966,1259,652,895,1242,1238,1563,1321,681,452,543,1260,897,786
2022/08/07,1272,1199,4286,1404,1810,1257,1888,2067,2327,2479,2586,2458,831,813,5074,1215,1511
2022/08/08,1281,1509,2704,2260,2296,1462,1954,2936,3027,3898,2506,1308,1152,1101,2221,1823,1989
2022/08/09,1596,1847,3550,2922,2787,1948,2501,3753,4024,4650,3180,1610,1464,1268,2882,2209,2424
2022/08/10,1641,1880,3816,2903,2883,2062,2674,3739,4123,4832,3307,1874,1458,1331,3197,2349,2518
2022/08/11,1070,1308,2250,2280,2285,1275,1755,2790,2963,3587,2266,870,934,971,1616,1717,1832
2022/08/12,1291,1532,3309,2362,2434,1602,2168,3021,3112,3797,2810,1580,1121,1170,2927,1952,2033
2022/08/13,306,313,709,652,908,330,477,783,708,870,742,236,250,390,542,563,476
2022/08/14,1164,914,3415,1038,1453,957,1471,1927,1833,2120,2097,1826,659,791,3992,936,1130
2022/08/15,1295,1271,4120,1325,1668,1209,2007,2069,2223,2404,2555,2416,842,852,5359,1197,1459
2022/08/16,1205,1725,2571,2325,2409,1505,1944,2841,3097,3786,2455,1025,1071,1147,1862,2203,1940
2022/08/17,1529,2285,3641,2844,2782,1910,2764,3581,4152,4568,3449,1616,1474,900,2956,2634,2389
2022/08/18,1630,2189,3515,2834,2843,1847,2779,3551,4030,4646,3145,1544,1353,1235,2746,2514,2427
2022/08/19,1189,1838,2749,2317,2551,1508,2342,2984,3331,3787,2616,1121,1094,1106,2127,2136,1852
2022/08/20,781,1025,2218,1144,1456,825,1285,1498,1570,1887,1597,1256,723,643,2135,1043,1000
